HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Cabin_Deck,Cabin_Number,Cabin_Side,Total Expenditure
0,0,0,17.0,0,6.326149473155099,0.0,1.3862943611198906,0.0,7.112327444710911,0,6,686,1,7.488852955733459
0,0,2,24.0,0,6.535241271013659,0.0,0.0,0.0,2.8903717578961645,1,6,14,1,6.559615237493242
2,1,2,18.0,0,0.0,0.0,0.0,0.0,0.0,1,5,465,1,0.0
0,0,2,18.0,2,7.585788821732034,0.0,5.739792912179234,0.0,0.0,1,5,1654,0,7.731930721948486
0,1,1,11.0,0,0.0,0.0,0.0,0.0,0.0,1,6,1498,0,0.0
0,0,2,33.0,0,0.0,1.3862943611198906,0.0,6.663132695990803,2.0794415416798357,0,4,585,1,6.675823221634848
0,0,2,18.0,0,0.0,6.597145701886651,1.0986122886681096,2.639057329615259,3.8712010109078907,1,5,1561,0,6.678342114654332
0,0,0,29.0,0,3.8501476017100584,4.23410650459726,6.380122536899765,4.48863636973214,0.0,1,4,519,1,6.674561391814426
0,0,2,27.0,0,5.1647859739235145,6.483107351457199,0.0,0.0,0.0,1,5,82,1,6.71901315438526
2,1,2,27.0,0,0.0,0.0,0.0,0.0,0.0,0,4,146,0,0.0
1,2,2,27.0,0,0.0,7.907651594711089,0.0,0.0,6.894670039433482,1,2,158,1,8.21716859576607
0,0,2,47.0,0,4.0943445622221,0.6931471805599453,5.793013608384144,6.324358962381311,0.0,0,5,857,0,6.851184927493743
0,2,0,21.0,0,3.6888794541139363,3.9889840465642745,4.553876891600541,3.5263605246161616,6.251903883165888,0,5,1632,1,6.6039438246004725
1,0,2,24.0,0,0.0,6.697034247666484,0.0,8.502891406705377,4.969813299576001,0,1,319,1,8.679482094459956
0,1,0,4.0,0,0.0,0.0,0.0,0.0,0.0,1,6,636,0,0.0
0,0,2,14.0,0,0.0,7.2640301428995295,5.003946305945459,0.0,2.0794415416798357,1,5,1704,1,7.367077059881012
1,1,0,28.0,0,0.0,0.0,0.0,0.0,0.0,1,3,16,1,0.0
1,2,0,27.0,0,0.0,0.0,0.0,0.0,0.0,1,1,20,0,0.0
1,0,0,54.0,1,0.0,5.75890177387728,0.6931471805599453,7.620214770574455,5.963579343618446,0,1,239,0,7.917171988845776
2,0,0,27.0,0,7.160069207596127,4.812184355372417,0.0,0.0,0.0,0,5,3,0,7.25063551189868
0,0,2,26.0,0,7.065613363597717,0.0,0.0,5.236441962829949,4.61512051684126,0,5,921,0,7.284820912568604
0,0,2,27.0,0,0.0,1.0986122886681096,3.912023005428146,0.0,6.687108607866515,0,6,466,0,6.748759547491679
0,0,0,34.0,0,6.20050917404269,0.0,2.639057329615259,4.02535169073515,0.0,0,5,505,1,6.329720905522696
0,0,0,33.0,0,6.914730892718563,0.0,7.213768308118642,3.828641396489095,1.9459101490553132,0,5,1752,1,7.789454566086673
0,0,0,55.0,0,0.0,6.253828811575473,4.882801922586371,4.1588830833596715,1.3862943611198906,0,5,776,0,6.57507584059962
2,0,2,13.0,0,8.878079256126435,0.0,5.062595033026967,3.044522437723423,0.0,0,5,299,1,8.902455592206882
1,0,2,29.0,0,0.0,8.40200678160712,0.0,7.416979621381154,8.397508348470257,0,0,103,1,9.264260213965613
1,1,2,15.0,0,0.0,0.0,0.0,0.0,0.0,1,1,300,0,0.0
2,0,0,21.0,0,6.759255270663693,0.0,5.739792912179234,0.0,0.0,0,5,1358,0,7.066466970136958
0,1,1,20.0,0,0.0,0.0,0.0,0.0,0.0,1,6,1038,0,0.0
0,0,2,41.0,0,6.933423025730715,0.0,0.0,0.0,0.0,0,6,675,0,6.933423025730715
0,0,2,20.0,0,4.0943445622221,3.4011973816621555,3.332204510175204,0.0,0.0,0,6,1372,1,4.7535901911063645
0,0,2,30.0,0,0.0,0.0,3.8712010109078907,6.556778356158042,1.6094379124341003,1,6,981,1,6.626717749249025
0,0,2,14.0,0,0.0,5.594711379601839,5.480638923341991,4.852030263919617,0.0,1,5,1484,1,6.453624998892692
0,0,2,18.0,2,5.948034989180646,2.3978952727983707,5.676753802268282,4.51085950651685,2.302585092994046,1,6,1000,1,6.663132695990803
1,1,0,25.0,0,0.0,0.0,0.0,0.0,0.0,1,2,335,1,0.0
1,0,2,26.0,0,0.0,3.091042453358316,9.251962046667002,7.2254814727822945,8.88447171813916,0,2,195,1,9.85413973290579
2,1,0,39.0,0,0.0,0.0,0.0,0.0,0.0,1,5,1570,0,0.0
2,1,2,26.0,0,0.0,0.0,0.0,0.0,0.0,1,5,1196,1,0.0
0,0,1,23.0,0,0.0,2.302585092994046,5.680172609017068,3.58351893845611,5.857933154483459,1,4,152,0,6.530877627725885
0,0,3,41.0,0,5.54907608489522,4.700480365792417,0.0,5.831882477283517,0.0,0,5,1044,0,6.559615237493242
3,1,2,23.0,0,0.0,0.0,0.0,0.0,0.0,1,4,159,0,0.0
0,0,2,41.0,0,6.551080335043404,0.0,0.0,1.0986122886681096,3.4657359027997265,1,5,1253,1,6.597145701886651
0,0,2,52.0,0,3.8066624897703196,0.0,0.0,3.7612001156935624,7.4570320891223805,0,6,796,1,7.505492274737424
0,0,0,14.0,0,6.483107351457199,0.0,1.6094379124341003,0.0,0.0,0,5,1572,0,6.489204931325317
2,0,2,43.0,0,7.507690077819904,0.0,3.8712010109078907,3.4011973816621555,0.0,0,5,90,1,7.5485559791698735
0,1,2,56.0,0,0.0,0.0,0.0,0.0,0.0,1,6,31,1,0.0
0,0,2,48.0,0,0.0,7.359467638255621,0.6931471805599453,0.0,1.0986122886681096,0,5,1733,0,7.3613754289773485
0,0,2,53.0,0,7.3864708488298945,0.0,0.0,0.0,2.0794415416798357,0,4,570,1,7.390798521735676
0,0,1,27.0,0,0.0,6.150602768446279,0.0,4.0943445622221,5.736572297479192,0,6,1460,1,6.729824070489475
0,0,2,22.0,0,0.0,0.0,5.749392985908253,5.703782474656201,4.532599493153256,0,5,50,1,6.558197802812269
0,1,2,7.0,0,0.0,0.0,0.0,0.0,0.0,0,6,345,1,0.0
2,1,2,14.0,0,0.0,0.0,0.0,0.0,0.0,1,5,630,1,0.0
0,1,2,19.0,0,0.0,0.0,0.0,0.0,0.0,1,6,142,0,0.0
0,0,2,42.0,0,4.442651256490317,5.973809611869261,5.707110264748875,0.0,0.0,1,5,1126,1,6.655440350367647
1,0,2,33.0,0,4.406719247264253,7.026426808699636,6.1779441140506,6.226536669287466,7.140453043101158,0,4,497,0,8.147288258706624
2,1,0,41.0,0,0.0,0.0,0.0,0.0,0.0,1,3,156,1,0.0
0,0,2,42.0,0,0.0,0.6931471805599453,4.127134385045092,6.8001700683022,0.0,0,5,472,1,6.866933284461882
2,0,0,39.0,0,7.541683099882111,0.0,7.269616749608169,1.791759469228055,6.152732694704104,0,3,191,1,8.24117615049496
0,1,2,22.0,0,0.0,0.0,0.0,0.0,0.0,1,6,776,1,0.0
0,1,0,31.0,0,0.0,0.0,0.0,0.0,0.0,0,6,905,0,0.0
0,0,2,44.0,0,1.0986122886681096,0.0,0.0,6.670766320845874,0.0,0,4,317,1,6.673297967767654
0,0,0,27.0,0,0.0,0.0,1.0986122886681096,0.0,6.695798917058491,0,6,655,0,6.698268054115413
0,1,0,49.0,0,0.0,0.0,0.0,0.0,0.0,1,6,1306,1,0.0
0,2,1,29.0,0,0.0,0.0,0.0,6.18826412308259,7.299797366758161,0,5,374,0,7.583756300707112
0,0,0,14.0,0,0.0,1.0986122886681096,0.0,0.0,6.678342114654332,0,5,327,0,6.680854678790215
0,0,0,32.0,0,7.048386408721883,5.308267697401205,0.0,0.0,2.1972245773362196,0,5,684,0,7.215239978730097
1,1,2,44.0,0,0.0,0.0,0.0,0.0,0.0,1,2,284,0,0.0
0,2,2,34.0,0,0.0,0.0,0.0,6.444131256700441,0.0,0,6,354,0,6.444131256700441
0,0,2,31.0,0,5.075173815233827,4.709530201312334,6.553933404025811,0.0,2.3978952727983707,0,4,57,1,6.8885724595653635
2,0,1,26.0,0,7.622174594817622,0.0,7.778211474512493,2.3978952727983707,0.0,1,4,385,0,8.39840965542627
0,0,2,37.0,0,3.1354942159291497,1.791759469228055,0.0,6.617402977974478,0.0,0,6,255,0,6.652863029353347
0,0,2,48.0,0,0.0,7.492760300922379,0.0,0.0,1.791759469228055,1,6,580,0,7.495541943884256
2,1,2,0.0,0,0.0,0.0,0.0,0.0,0.0,1,5,975,0,0.0
0,0,0,20.0,0,0.0,8.033009498596668,2.0794415416798357,0.0,4.219507705176107,1,5,924,0,8.056743774975313
0,1,0,2.0,0,0.0,0.0,0.0,0.0,0.0,0,5,1555,1,0.0
2,0,2,18.0,0,6.386879319362645,0.0,6.2324480165505225,0.0,2.5649493574615367,1,5,1314,0,7.01571242048723
1,1,0,28.0,0,0.0,0.0,0.0,0.0,0.0,1,0,40,1,0.0
1,0,2,20.0,0,1.0986122886681096,8.46695197497949,0.0,5.5093883366279774,3.4657359027997265,1,0,10,1,8.523970175695261
2,1,2,49.0,0,0.0,0.0,0.0,0.0,0.0,1,5,290,0,0.0
1,1,0,44.0,0,0.0,0.0,0.0,0.0,0.0,1,2,53,0,0.0
2,0,0,52.0,0,7.228388451573604,0.0,3.4965075614664802,3.1354942159291497,0.0,1,5,468,0,7.266827347520591
0,0,2,42.0,0,0.0,6.042632833682381,0.0,0.6931471805599453,5.170483995038151,0,5,1245,0,6.391917113392602
0,1,2,30.0,0,0.0,0.0,0.0,0.0,0.0,1,6,283,0,0.0
0,0,2,20.0,0,0.0,0.0,6.7357800142423265,1.791759469228055,0.0,1,6,1011,1,6.741700694652055
0,0,2,21.0,0,0.0,0.0,2.0794415416798357,6.516193076042964,0.0,0,5,136,0,6.52649485957079
0,0,1,40.0,0,2.0794415416798357,0.0,6.734591659972948,3.295836866004329,0.0,0,5,78,1,6.773080375655535
0,0,0,8.0,0,0.0,0.0,0.0,0.0,0.0,0,6,137,0,0.0
2,0,2,21.0,0,6.966967138613983,0.0,4.5217885770490405,0.0,0.0,1,5,723,1,7.049254841255837
0,0,1,38.0,0,6.473890696352274,3.1780538303479458,0.6931471805599453,0.0,0.0,0,5,1798,0,6.51025834052315
0,0,1,27.0,0,0.0,0.0,0.0,0.0,0.0,1,5,239,1,0.0
2,0,2,17.0,0,6.2422232654551655,0.0,6.507277712385012,0.0,0.0,0,3,176,1,7.075808863978387
2,0,2,34.0,0,6.745236349484362,3.9512437185814275,5.929589143389895,0.0,3.2188758248682006,0,4,296,1,7.170119543449628
1,0,0,72.0,0,7.802209316247118,8.014335737299424,0.0,6.558197802812269,3.044522437723423,0,4,349,0,8.731174900938061
0,0,0,54.0,0,6.6240652277998935,0.0,3.8066624897703196,2.70805020110221,0.0,0,6,1070,0,6.698268054115413
2,0,2,18.0,0,5.572154032177765,5.713732805509369,7.028201432058005,8.349011198176003,0.0,0,5,463,0,8.685584842676693
2,0,1,13.0,0,5.883322388488279,4.189654742026425,6.396929655216146,6.517671272912275,0.0,0,5,1117,0,7.4377951216719325
1,1,0,27.0,0,0.0,0.0,0.0,0.0,0.0,1,5,82,1,0.0
1,1,2,35.0,0,0.0,0.0,0.0,0.0,0.0,1,1,306,1,0.0
2,2,2,51.0,0,6.769641976852503,3.367295829986474,5.631211781821365,5.043425116919247,7.161622002939187,0,5,1748,0,7.870547844507712
0,0,2,54.0,0,0.0,0.0,6.771935555839602,0.0,0.6931471805599453,1,5,408,1,6.773080375655535
1,0,2,35.0,0,0.0,8.940760134888384,0.0,5.869296913133774,6.559615237493242,1,2,216,1,9.070503426788383
0,1,0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,6,109,0,0.0
0,0,0,18.0,0,0.6931471805599453,1.791759469228055,5.723585101952381,5.8522024797744745,0.0,0,5,1605,0,6.490723534502507
2,0,2,28.0,0,0.0,0.0,0.0,0.0,0.0,0,3,290,0,0.0
0,0,1,21.0,0,0.0,1.0986122886681096,4.897839799950911,0.0,6.309918278226516,0,5,412,0,6.529418838262226
1,0,0,26.0,0,0.0,9.173883834965567,3.9512437185814275,5.41610040220442,7.795234929002173,1,2,224,1,9.42100640177928
0,0,2,33.0,0,4.820281565605037,6.634633357861686,0.0,0.0,0.0,0,6,471,0,6.784457062637643
0,0,2,23.0,0,0.0,4.90527477843843,6.180016653652572,0.0,3.332204510175204,0,5,1479,0,6.467698726104354
2,1,2,28.0,0,0.0,0.0,0.0,0.0,0.0,1,5,1488,0,0.0
1,1,2,68.0,0,0.0,0.0,0.0,0.0,0.0,1,2,176,1,0.0
2,0,2,35.0,0,0.0,0.0,0.0,0.0,0.0,0,4,542,0,0.0
0,1,1,33.0,0,0.0,0.0,0.0,0.0,0.0,1,6,324,0,0.0
2,0,2,30.0,0,6.259581464064923,0.0,0.0,0.0,3.332204510175204,1,4,577,0,6.309918278226516
2,0,2,25.0,0,6.895682697747868,0.0,8.735846677457582,4.955827057601261,0.0,1,5,1773,0,8.902455592206882
1,0,2,51.0,0,0.0,5.713732805509369,0.0,7.221105098182496,6.507277712385012,0,3,90,1,7.757478766584179
1,0,0,27.0,0,4.990432586778736,8.239329427901795,6.19644412779452,0.0,2.9444389791664403,1,5,82,1,8.398634855292102
0,0,2,38.0,0,0.0,0.0,0.0,6.741700694652055,0.0,0,6,521,1,6.741700694652055
0,0,1,13.0,0,0.0,7.074116816197362,0.0,0.0,0.0,1,5,1169,1,7.074116816197362
0,1,2,9.0,0,0.0,0.0,0.0,0.0,0.0,0,6,630,1,0.0
1,0,2,28.0,0,0.0,7.459914766241105,0.0,4.983606621708336,6.453624998892692,0,1,34,0,7.830425617820331
1,0,2,55.0,0,0.0,7.341483852363161,0.0,7.503840746698951,7.358193752733032,0,2,21,0,8.502079553606189
0,1,2,27.0,0,0.0,0.0,0.0,0.0,0.0,1,6,658,1,0.0
0,0,2,23.0,0,3.6109179126442243,2.9444389791664403,6.508769136971682,0.0,3.4965075614664802,1,5,919,0,6.6293632534374485
0,1,2,45.0,0,0.0,0.0,0.0,0.0,0.0,0,6,647,1,0.0
2,0,2,33.0,0,5.117993812416755,6.453624998892692,6.040254711277414,5.308267697401205,7.072421900537371,0,5,1620,0,7.8628820346414905
2,1,0,68.0,0,0.0,0.0,0.0,0.0,0.0,1,5,1362,0,0.0
2,0,2,17.0,0,5.961005339623274,0.0,3.367295829986474,7.688913336864796,0.0,0,5,1756,0,7.8628820346414905
0,0,2,56.0,0,1.0986122886681096,6.602587892189336,0.0,4.276666119016055,0.0,0,6,1103,0,6.697034247666484
0,0,2,24.0,0,2.4849066497880004,0.0,2.302585092994046,7.880804344674901,1.0986122886681096,0,5,673,0,7.889084407035514
0,0,2,18.0,0,4.875197323201151,0.0,2.639057329615259,5.2574953720277815,6.318968113746434,0,6,431,1,6.790097235513905
2,0,2,50.0,0,6.2422232654551655,0.0,0.0,6.639875833826536,3.091042453358316,0,4,390,0,7.1693500166706
0,0,2,9.0,0,0.0,0.0,0.0,0.0,0.0,1,6,174,1,0.0
2,0,2,22.0,0,7.741099090035366,0.0,3.1354942159291497,5.54907608489522,0.0,0,3,70,1,7.8551570058813445
1,1,2,72.0,0,0.0,0.0,0.0,0.0,0.0,1,1,106,1,0.0
0,0,1,23.0,0,0.0,1.3862943611198906,0.0,0.0,6.304448802421981,0,5,1358,1,6.309918278226516
0,0,2,21.0,0,6.555356891810665,5.153291594497779,6.013715156042802,1.0986122886681096,1.9459101490553132,1,5,54,0,7.1631723908466425
2,0,2,38.0,0,5.389071729816501,0.0,6.375024819828097,6.647688373563329,0.0,0,5,1006,1,7.362010551259734
1,0,0,32.0,1,0.0,4.812184355372417,8.216358332386156,5.823045895483019,7.236339342754344,0,1,45,0,8.621192781434722
1,1,2,59.0,0,0.0,0.0,0.0,0.0,0.0,1,1,243,1,0.0
0,0,1,21.0,0,6.226536669287466,0.0,0.0,0.0,4.709530201312334,1,5,1548,1,6.423246963533519
0,0,0,30.0,0,4.110873864173311,3.7376696182833684,6.317164686747284,0.6931471805599453,0.0,1,5,851,1,6.486160788944089
1,1,0,25.0,0,0.0,0.0,0.0,0.0,0.0,1,1,295,1,0.0
2,1,1,25.0,0,0.0,0.0,0.0,0.0,0.0,1,5,1482,0,0.0
0,0,2,17.0,0,0.0,6.473890696352274,3.912023005428146,4.31748811353631,0.0,0,6,1174,0,6.647688373563329
1,0,0,25.0,0,4.948759890378168,8.401108712395436,0.0,0.0,7.62608275807238,1,1,231,1,8.801168401936692
0,0,2,6.0,0,0.0,0.0,0.0,0.0,0.0,1,4,499,1,0.0
0,0,2,18.0,0,4.6913478822291435,1.0986122886681096,2.4849066497880004,0.0,6.523562306149512,0,5,1294,0,6.687108607866515
0,0,2,33.0,0,0.0,0.0,4.330733340286331,6.565264970035361,0.0,0,6,522,0,6.665683717782408
2,0,2,27.0,0,7.456454555176209,0.0,5.940171252720432,1.791759469228055,0.0,0,4,502,0,7.656810091480378
2,0,2,19.0,0,7.044905117129371,0.0,1.3862943611198906,0.0,0.0,0,5,1667,1,7.047517221357296
0,1,2,15.0,0,0.0,0.0,0.0,0.0,0.0,1,6,1217,1,0.0
0,0,2,21.0,0,0.0,6.576469569048224,0.0,0.0,0.0,0,5,1356,0,6.576469569048224
2,1,2,24.0,0,0.0,0.0,0.0,0.0,0.0,1,5,1494,0,0.0
1,0,2,43.0,0,0.0,4.8283137373023015,0.0,8.288031567776464,5.231108616854587,0,0,51,1,8.363109176033522
0,1,2,26.0,0,0.0,0.0,0.0,0.0,0.0,0,6,540,1,0.0
1,0,2,13.0,0,3.2188758248682006,6.732210706467206,6.975413927455952,7.227662498728655,5.204006687076795,0,0,107,1,8.157370441186774
0,1,1,26.0,0,0.0,0.0,0.0,0.0,0.0,1,6,993,1,0.0
0,1,2,21.0,0,0.0,0.0,0.0,0.0,0.0,1,6,709,1,0.0
0,0,1,15.0,0,4.174387269895637,0.0,0.0,0.0,6.46302945692067,1,5,82,1,6.558197802812269
1,1,2,33.0,0,0.0,0.0,0.0,0.0,0.0,1,2,126,1,0.0
2,0,2,37.0,0,7.925157512224704,0.0,7.034387929915503,0.0,0.0,0,3,68,1,8.268731832117737
0,0,2,32.0,0,0.0,0.0,3.6888794541139363,0.0,6.620073206530356,0,4,382,1,6.670766320845874
0,1,0,3.0,0,0.0,0.0,0.0,0.0,0.0,1,6,92,1,0.0
2,1,0,23.0,0,0.0,0.0,0.0,0.0,0.0,1,5,609,0,0.0
2,0,2,45.0,0,6.848005274576363,5.641907070938114,3.6109179126442243,2.5649493574615367,3.6888794541139363,0,5,833,1,7.177782416195197
1,1,2,53.0,0,0.0,0.0,0.0,0.0,0.0,1,3,23,0,0.0
0,0,0,21.0,0,6.428105272684596,3.5263605246161616,0.6931471805599453,1.0986122886681096,0.0,1,5,1586,0,6.484635235635252
3,1,2,36.0,0,0.0,0.0,0.0,0.0,0.0,1,4,450,1,0.0
0,0,2,26.0,0,4.204692619390966,3.4011973816621555,0.0,0.0,6.6895992691789665,0,5,56,0,6.80128303447162
0,0,2,22.0,0,4.653960350157523,6.238324625039508,5.541263545158426,6.054439346269371,1.6094379124341003,0,5,1205,0,7.1693500166706
0,1,2,16.0,0,0.0,0.0,0.0,0.0,0.0,0,6,766,0,0.0
1,1,0,27.0,0,0.0,0.0,0.0,0.0,0.0,1,2,213,0,0.0
3,0,2,26.0,1,7.533693709848633,0.0,4.919980925828125,0.0,0.0,0,5,99,0,7.603897968521881
0,1,2,14.0,0,0.0,0.0,0.0,0.0,0.0,1,6,236,1,0.0
1,0,2,28.0,0,0.0,6.376726947898627,3.4965075614664802,1.9459101490553132,7.2868764117507,0,1,12,0,7.643003635560718
0,0,3,26.0,0,0.0,0.0,0.0,6.434546518787453,2.1972245773362196,0,5,1687,0,6.447305862541213
0,0,0,50.0,0,0.0,6.073044534100405,1.6094379124341003,0.0,7.611347717403621,0,5,1716,1,7.80710329012598
0,0,2,39.0,0,0.6931471805599453,5.62040086571715,3.5263605246161616,5.932245187448011,4.663439094112067,0,4,137,1,6.673297967767654
1,0,0,48.0,0,4.948759890378168,4.852030263919617,0.0,8.319473692442186,6.257667587882639,0,2,61,0,8.495152060539358
0,1,1,13.0,0,0.0,0.0,0.0,0.0,0.0,1,6,1289,1,0.0
1,0,0,8.0,0,0.0,0.0,0.0,0.0,0.0,1,1,202,1,0.0
1,1,0,27.0,0,0.0,0.0,0.0,0.0,0.0,1,2,194,0,0.0
0,1,2,27.0,0,0.0,0.0,0.0,0.0,0.0,0,6,426,1,0.0
2,1,2,29.0,0,0.0,0.0,0.0,0.0,0.0,1,5,1325,1,0.0
1,1,2,13.0,0,0.0,0.0,0.0,0.0,0.0,1,1,11,1,0.0
1,0,2,25.0,1,0.0,8.345217926676428,0.0,1.0986122886681096,6.799055862058796,1,2,250,1,8.53856321715243
0,0,0,47.0,0,0.0,6.354370040797351,0.0,0.0,4.23410650459726,1,5,336,0,6.466144724237619
0,0,1,37.0,0,0.0,0.0,6.727431724850855,0.0,2.1972245773362196,1,6,991,0,6.736966958001855
2,0,2,36.0,0,4.6913478822291435,0.0,6.848005274576363,6.759255270663693,0.0,0,5,929,1,7.555381944240273
0,0,2,25.0,0,3.044522437723423,0.0,6.052089168924417,0.0,5.886104031450156,0,5,757,1,6.6895992691789665
2,0,2,43.0,0,6.156978985585555,0.0,4.897839799950911,1.0986122886681096,6.541029999189903,0,4,164,0,7.1693500166706
0,0,2,32.0,0,0.0,3.9889840465642745,0.0,6.61338421837956,0.0,0,5,572,1,6.682108597449809
0,0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,1,6,259,0,0.0
0,0,2,25.0,0,0.0,0.0,6.779921907472252,0.0,0.0,0,5,1493,0,6.779921907472252
0,0,2,31.0,0,6.856461984594587,0.0,3.1354942159291497,0.0,0.0,0,5,1677,1,6.879355804460439
2,0,2,33.0,0,6.543911845564792,0.0,4.110873864173311,6.336825731146441,0.0,0,5,205,1,7.1846291527173145
0,1,0,3.0,0,0.0,0.0,0.0,0.0,0.0,0,6,1108,0,0.0
0,0,2,40.0,0,0.0,0.0,2.70805020110221,6.666956792429207,2.3978952727983707,0,6,1275,1,6.697034247666484
0,0,2,49.0,0,0.0,0.0,0.0,6.586171654854675,0.0,0,5,375,0,6.586171654854675
1,0,2,25.0,0,3.091042453358316,7.67275789664251,0.0,7.584264818389059,9.450065682882071,0,1,192,1,9.73174978928182
1,0,2,26.0,0,0.0,4.927253685157205,0.0,0.0,8.939843124278502,0,1,139,0,8.957639268419648
1,0,2,17.0,0,0.0,7.200424892944957,3.295836866004329,5.501258210544727,2.772588722239781,0,2,209,0,7.393263094763838
1,1,0,49.0,0,0.0,0.0,0.0,0.0,0.0,1,4,500,0,0.0
2,1,2,42.0,0,0.0,0.0,0.0,0.0,0.0,1,5,1515,1,0.0
0,0,2,7.0,0,0.0,0.0,0.0,0.0,0.0,0,6,1455,0,0.0
2,0,2,30.0,1,6.963189985870238,0.0,0.0,0.0,0.0,0,3,14,1,6.963189985870238
0,0,0,34.0,0,0.0,7.465082736399547,1.9459101490553132,1.791759469228055,3.6375861597263857,1,6,922,0,7.492203042618741
2,0,2,24.0,0,6.61472560020376,6.461468176353717,6.885509670034818,1.6094379124341003,0.0,0,5,1786,1,7.768956044538332
0,0,2,22.0,2,6.601230118728877,4.9344739331306915,0.0,0.0,0.0,0,5,1424,0,6.773080375655535
0,0,2,15.0,0,0.0,6.816735880594968,4.418840607796598,1.791759469228055,0.0,0,5,1808,0,6.907755278982137
1,0,0,39.0,0,2.3978952727983707,5.298317366548036,0.0,8.735042754269337,4.624972813284271,0,2,195,1,8.783702698635217
0,0,0,27.0,0,6.7650389767805414,0.0,0.0,0.0,3.1780538303479458,0,6,767,0,6.7912214627261855
0,0,1,43.0,0,0.0,0.0,4.709530201312334,6.289715570908998,0.0,0,5,1488,1,6.47543271670409
2,0,2,29.0,0,6.776506992372183,0.6931471805599453,4.007333185232471,4.836281906951478,0.0,0,3,269,1,6.963189985870238
0,0,2,18.0,2,6.398594934535208,0.0,0.0,5.19295685089021,2.4849066497880004,1,5,571,0,6.673297967767654
0,1,2,3.0,0,0.0,0.0,0.0,0.0,0.0,1,6,1098,0,0.0
0,0,2,18.0,0,0.0,0.0,0.0,0.0,6.698268054115413,0,6,1437,1,6.698268054115413
0,0,2,27.0,0,0.0,0.0,0.0,0.0,7.506042178518122,0,6,954,1,7.506042178518122
0,1,2,28.0,0,0.0,0.0,0.0,0.0,0.0,1,6,1449,0,0.0
2,1,2,31.0,0,0.0,0.0,0.0,0.0,0.0,1,5,630,1,0.0
0,0,2,50.0,0,5.683579767338681,0.0,3.091042453358316,6.352629396319567,0.0,0,6,520,0,6.78897174299217
1,1,0,44.0,0,0.0,0.0,0.0,0.0,0.0,1,2,75,0,0.0
0,1,2,18.0,0,0.0,0.0,0.0,0.0,0.0,1,6,98,1,0.0
1,0,0,34.0,0,8.17526610411206,7.158513997329321,7.531552381407289,4.51085950651685,0.0,1,1,81,0,8.823353485113792
1,1,2,36.0,0,0.0,0.0,0.0,0.0,0.0,1,2,109,1,0.0
2,0,2,42.0,0,6.9650803456014065,0.0,0.0,0.0,0.0,0,3,220,0,6.9650803456014065
0,0,2,38.0,0,5.214935757608986,5.318119993844216,0.0,4.709530201312334,5.926926025970411,0,5,951,0,6.769641976852503
1,1,2,30.0,0,0.0,0.0,0.0,0.0,0.0,1,2,260,1,0.0
0,0,2,30.0,0,0.0,0.0,0.0,3.332204510175204,6.639875833826536,0,4,468,0,6.674561391814426
1,0,0,28.0,1,1.0986122886681096,7.6708948313621175,0.0,6.077642243349034,8.67812085552252,0,1,96,1,9.042394981126735
0,1,1,13.0,0,0.0,0.0,0.0,0.0,0.0,1,6,1206,0,0.0
2,1,2,36.0,0,0.0,0.0,0.0,0.0,0.0,0,4,233,0,0.0
1,0,3,23.0,0,0.0,4.700480365792417,0.0,8.478660241699453,3.258096538021482,0,1,201,0,8.506132244056813
0,0,2,38.0,0,0.0,2.9444389791664403,3.4339872044851463,0.0,6.725033642166843,0,5,855,0,6.78105762593618
0,1,2,21.0,0,0.0,0.0,0.0,0.0,0.0,1,6,1071,1,0.0
2,0,2,35.0,0,7.106606137727303,0.0,7.463363045520021,6.608000625296087,0.0,0,5,922,0,8.216628493133443
1,1,0,15.0,0,0.0,0.0,0.0,0.0,0.0,1,1,340,1,0.0
0,1,2,18.0,0,0.0,0.0,0.0,0.0,0.0,1,6,252,0,0.0
0,0,2,22.0,0,4.59511985013459,0.0,3.8501476017100584,6.464588303689961,0.0,0,6,415,0,6.666956792429207
0,1,0,15.0,2,0.0,0.0,0.0,0.0,0.0,0,6,684,0,0.0
1,1,0,40.0,0,0.0,0.0,0.0,0.0,0.0,1,5,82,1,0.0
0,0,2,20.0,0,4.04305126783455,6.630683385642372,4.718498871295094,0.0,0.0,1,5,544,1,6.829793737512425
0,0,1,57.0,0,6.2285110035911835,0.0,0.6931471805599453,5.187385805840755,0.0,0,5,634,0,6.530877627725885
0,0,2,37.0,0,3.091042453358316,4.007333185232471,1.791759469228055,5.187385805840755,6.068425588244111,0,5,1304,1,6.536691597591305
0,0,2,24.0,0,7.133295954896068,1.9459101490553132,0.0,4.820281565605037,6.561030665896573,0,5,571,1,7.643961949002529
0,0,2,38.0,0,7.459914766241105,0.0,4.820281565605037,1.791759469228055,4.7535901911063645,0,5,1761,1,7.590852123688581
1,1,2,28.0,0,0.0,0.0,0.0,0.0,0.0,1,1,300,1,0.0
2,0,2,36.0,0,6.582025138892826,0.0,6.156978985585555,0.0,0.0,0,5,910,0,7.084226422097916
0,2,0,22.0,0,3.4339872044851463,0.0,6.53813982376767,3.7376696182833684,0.0,1,5,1389,1,6.635946555686647
0,2,2,20.0,0,0.0,0.0,0.0,0.0,0.0,1,6,525,1,0.0
